1027,4,618.00,249.00,585.00,537.00,0.9071,1,-1,-1
1028,4,618.00,252.00,585.00,531.00,0.9078,1,-1,-1
1029,4,624.00,246.00,585.00,534.00,0.9020,1,-1,-1
1030,4,627.00,246.00,579.00,540.00,0.9046,1,-1,-1
1031,4,627.00,252.00,582.00,525.00,0.8865,1,-1,-1
1032,4,630.00,249.00,582.00,534.00,0.8778,1,-1,-1
1033,4,633.00,249.00,579.00,540.00,0.8837,1,-1,-1
1034,4,633.00,249.00,579.00,540.00,0.8846,1,-1,-1
1035,4,639.00,255.00,573.00,531.00,0.8857,1,-1,-1
1036,4,642.00,249.00,582.00,555.00,0.8823,1,-1,-1
1037,4,645.00,243.00,579.00,561.00,0.8833,1,-1,-1
1038,4,645.00,240.00,582.00,555.00,0.8834,1,-1,-1
1039,4,648.00,237.00,585.00,555.00,0.8784,1,-1,-1
1040,4,648.00,237.00,585.00,555.00,0.8774,1,-1,-1
1041,4,651.00,234.00,582.00,558.00,0.8806,1,-1,-1
1042,4,657.00,228.00,576.00,579.00,0.8825,1,-1,-1
1043,4,663.00,228.00,573.00,573.00,0.8679,1,-1,-1
1044,4,666.00,228.00,570.00,573.00,0.8558,1,-1,-1
1045,4,669.00,225.00,573.00,576.00,0.8529,1,-1,-1
1046,4,666.00,225.00,576.00,579.00,0.8521,1,-1,-1
1047,4,669.00,222.00,570.00,579.00,0.8775,1,-1,-1
1048,4,669.00,222.00,582.00,576.00,0.8872,1,-1,-1
1049,4,675.00,222.00,573.00,573.00,0.9005,1,-1,-1
1050,4,675.00,225.00,573.00,531.00,0.9123,1,-1,-1
1051,4,684.00,225.00,567.00,555.00,0.9017,1,-1,-1
1052,4,684.00,225.00,567.00,558.00,0.9015,1,-1,-1
1053,4,681.00,219.00,570.00,546.00,0.9065,1,-1,-1
1054,4,690.00,222.00,564.00,552.00,0.8832,1,-1,-1
1055,4,690.00,234.00,573.00,525.00,0.8773,1,-1,-1
1056,4,696.00,231.00,564.00,531.00,0.8614,1,-1,-1
1057,4,696.00,237.00,573.00,504.00,0.8798,1,-1,-1
1058,4,696.00,240.00,570.00,504.00,0.8749,1,-1,-1
1059,4,702.00,237.00,555.00,519.00,0.8634,1,-1,-1
1060,4,708.00,225.00,561.00,513.00,0.8608,1,-1,-1
1061,4,714.00,222.00,549.00,528.00,0.8629,1,-1,-1
1062,4,720.00,225.00,546.00,513.00,0.8708,1,-1,-1
1063,4,720.00,219.00,546.00,522.00,0.8620,1,-1,-1
